,year,bkvlps,epspx,cik,motif_003,motif_012,motif_102,motif_021D,motif_021U,motif_021C,motif_111D,motif_111U,motif_030T,motif_030C,motif_201,motif_120D,motif_120U,motif_120C,motif_210,motif_300
7636,2022.0,17.9313,5.0,95029.0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0
7637,2023.0,19.0,2.73,95029.0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0
7638,2010.0,36.0865,-0.18,750556.0,0,0,0,0,0,0,3,0,0,0,33,0,0,0,0,1
7639,2011.0,36.6577,0.94,750556.0,0,0,0,0,0,0,4,0,0,0,35,0,0,0,0,1
7640,2012.0,37.3795,3.62,750556.0,0,0,0,0,0,0,3,0,0,0,28,0,0,0,0,1
7641,2013.0,38.3848,2.43,750556.0,0,0,0,0,0,0,3,0,0,0,28,0,0,0,0,1
7642,2014.0,41.3162,3.26,750556.0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0
7643,2015.0,43.4509,3.62,750556.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
7644,2016.0,45.3798,3.63,750556.0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,1
7645,2017.0,47.9391,4.53,750556.0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0
7646,2018.0,49.5695,5.79,750556.0,0,0,0,0,0,0,3,1,0,0,30,0,0,0,0,0
7647,2015.0,-1.6642,0.64,95521.0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0
7648,2016.0,1.403,0.09,95521.0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0
7649,2017.0,13.2895,1.25,95521.0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0,0
7650,2010.0,15.3974,1.93,95552.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7651,2011.0,16.9531,2.48,95552.0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
7652,2012.0,17.1059,1.13,95552.0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0
7653,2013.0,17.7884,0.83,95552.0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0
7654,2014.0,16.4237,0.33,95552.0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
7655,2015.0,15.8593,0.9,95552.0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
7656,2016.0,15.8378,1.63,95552.0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
7657,2017.0,15.8037,-1.01,95552.0,0,0,0,0,0,0,1,0,0,0,42,0,0,0,0,2
7658,2018.0,14.9193,0.29,95552.0,0,0,0,0,0,0,2,0,0,0,27,0,0,0,0,2
7659,2019.0,10.0163,-5.1,95552.0,0,0,0,0,0,0,3,0,0,0,22,0,0,0,0,1
7660,2020.0,-0.841,-10.81,95552.0,0,0,0,0,0,0,3,0,0,0,24,0,0,0,0,1
7661,2021.0,-2.6916,-1.17,95552.0,0,0,0,0,0,0,3,0,0,0,31,0,0,0,0,2
7662,2022.0,-0.9364,0.02,95552.0,0,0,0,0,0,0,8,0,0,0,27,0,0,0,0,2
7663,2023.0,-3.0593,-4.73,95552.0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,0,2
7664,2010.0,10.2517,0.64,95574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7665,2011.0,10.1862,0.69,95574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7666,2012.0,9.4487,0.5,95574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7667,2013.0,11.033,0.93,95574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7668,2014.0,11.9005,1.7,95574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7669,2015.0,6.6602,0.95,95574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,2016.0,7.6173,1.04,95574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7671,2017.0,8.2859,1.04,95574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7672,2018.0,9.9277,1.14,95574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7673,2019.0,10.3463,0.81,95574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7674,2020.0,12.45,2.72,95574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7675,2021.0,14.0743,1.91,95574.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7676,2022.0,11.7603,-2.03,95574.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7677,2023.0,11.9311,0.55,95574.0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
7678,2010.0,3.9639,0.65,728331.0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
7679,2011.0,4.2455,0.33,728331.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
7680,2012.0,4.3901,0.24,728331.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
7681,2013.0,4.5438,0.16,728331.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
7682,2010.0,20.9533,1.19,351817.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
7683,2011.0,23.4555,1.96,351817.0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
7684,2012.0,24.1523,0.48,351817.0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
7685,2013.0,24.5461,-0.06,351817.0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
7686,2014.0,18.0878,-6.47,351817.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
7687,2017.0,16.7192,6.28,351817.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
7688,2018.0,23.5056,6.4,351817.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
7689,2019.0,33.5146,9.76,351817.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
7690,2020.0,7.6261,-25.99,351817.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
7691,2021.0,17.5896,6.61,351817.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
7692,2022.0,35.4809,17.24,351817.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
7693,2023.0,46.7687,12.74,351817.0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0
7694,2015.0,0.9891,-0.32,724742.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
7695,2016.0,1.092,-0.29,724742.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
7696,2017.0,2.1395,-0.07,724742.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
7697,2018.0,1.8789,-0.25,724742.0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
7698,2019.0,1.8722,-0.07,724742.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
7699,2020.0,2.1108,0.2,724742.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
7700,2021.0,1.3653,-0.62,724742.0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
7701,2022.0,0.7408,-0.56,724742.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
7702,2023.0,-0.263,-1.02,724742.0,0,0,0,1,1,0,12,0,0,0,19,0,0,0,0,0
7703,2011.0,10.8471,0.92,95953.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7704,2019.0,11.7796,-0.34,95953.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7705,2020.0,8.7496,-3.0,95953.0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0
7706,2021.0,10.9757,2.17,95953.0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0
7707,2022.0,13.2132,2.16,95953.0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0
7708,2023.0,10.6399,-3.37,95953.0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0
7709,2010.0,6.5049,1.99,96021.0,0,0,0,0,0,0,7,0,0,0,40,0,0,0,0,1
7710,2011.0,7.9537,1.96,96021.0,0,0,0,0,0,0,5,1,0,0,38,0,0,0,0,1
7711,2012.0,7.9957,1.91,96021.0,0,0,0,0,0,0,3,2,0,0,38,0,0,0,0,1
7712,2013.0,8.8581,1.68,96021.0,0,0,0,0,0,0,2,0,0,0,29,0,0,0,0,0
7713,2014.0,8.9856,1.59,96021.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
7714,2015.0,8.8509,1.16,96021.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
7715,2016.0,6.2181,1.66,96021.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
7716,2017.0,4.4931,2.1,96021.0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0
7717,2018.0,4.8151,2.74,96021.0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0
7718,2019.0,4.8795,3.24,96021.0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0
7719,2022.0,2.7175,2.66,96021.0,0,0,0,0,0,0,6,1,0,0,35,0,0,0,0,0
7720,2023.0,3.9766,3.49,96021.0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0
7721,2010.0,10.0963,1.12,350563.0,0,0,0,0,0,0,5,1,0,0,18,0,0,0,0,1
7722,2011.0,10.5032,1.27,350563.0,0,0,0,0,0,0,7,1,0,0,14,0,0,0,0,1
7723,2012.0,10.5808,1.14,350563.0,0,0,0,0,0,0,7,1,0,0,13,0,0,0,0,1
7724,2013.0,10.7395,0.92,350563.0,0,0,0,0,0,0,10,1,0,0,17,0,0,0,0,1
7725,2014.0,10.9608,0.92,350563.0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
7726,2015.0,10.8755,1.03,350563.0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,1
7727,2010.0,0.7151,-1.17,103096.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
7728,2011.0,1.0936,-0.69,103096.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
7729,2012.0,2.4289,1.21,103096.0,0,0,0,0,0,0,2,2,0,0,6,0,0,0,0,0
7730,2013.0,3.6913,1.26,103096.0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0
7731,2014.0,4.2105,0.41,103096.0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0
7732,2019.0,2.9368,-0.57,98338.0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
7733,2020.0,2.7508,-0.31,98338.0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,1
7734,2021.0,6.7395,3.42,98338.0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1
7735,2022.0,7.5536,0.81,98338.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7736,2010.0,7.9652,1.71,96289.0,0,0,0,0,0,0,4,1,0,0,26,0,0,0,0,0
7737,2011.0,7.5847,0.65,96289.0,0,0,0,0,0,0,7,1,0,0,26,0,0,0,0,0
7738,2012.0,6.0106,-1.39,96289.0,0,0,0,0,0,0,7,1,0,0,29,0,0,0,0,0
7739,2013.0,2.0579,-3.89,96289.0,0,0,0,0,0,0,7,1,0,0,26,0,0,0,0,0
7740,2010.0,5.0706,0.44,96536.0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0
7741,2011.0,5.7393,0.67,96536.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7742,2012.0,6.5436,0.77,96536.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7743,2013.0,6.9046,0.34,96536.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7744,2014.0,7.5657,0.65,96536.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7745,2015.0,8.8489,1.24,96536.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7746,2016.0,9.5515,0.68,96536.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7747,2010.0,10.4955,1.38,318833.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3
7748,2011.0,12.0767,1.67,318833.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
7749,2012.0,13.9919,1.61,318833.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
7750,2013.0,15.205,1.46,318833.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
7751,2014.0,16.1743,1.95,318833.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
7752,2015.0,15.8829,1.17,318833.0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0
7753,2016.0,17.9834,-0.45,318833.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
7754,2017.0,15.2729,-3.49,318833.0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
7755,2018.0,15.1438,-2.1,318833.0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0
7756,2019.0,14.3081,-1.07,318833.0,0,0,0,0,0,0,1,0,0,0,45,0,0,0,0,0
7757,2020.0,6.9509,-7.74,318833.0,0,0,0,1,0,0,9,0,0,0,46,0,0,0,0,0
7758,2021.0,1.6616,-6.01,318833.0,0,0,0,0,0,0,12,0,0,0,76,0,0,0,0,0
7759,2022.0,27.1149,-35.85,318833.0,0,0,0,0,0,0,9,0,0,0,44,0,0,0,0,0
7760,2023.0,10.3275,-17.32,318833.0,0,0,0,0,1,0,12,0,0,0,21,0,0,0,0,0
7761,2019.0,1.1995,0.34,96699.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7762,2020.0,0.7373,-0.49,96699.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7763,2010.0,0.2585,-0.7,96763.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7764,2011.0,-1.0784,-1.3,96763.0,0,0,0,0,0,0,3,0,0,0,22,0,0,0,0,0
7765,2012.0,-0.6999,-0.68,96763.0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0
7766,2013.0,-7.5101,-3.39,96763.0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,0,0
7767,2010.0,5.1992,-0.12,96793.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
7768,2011.0,3.2014,-1.9,96793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7769,2012.0,3.1002,0.07,96793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7770,2013.0,3.573,-0.17,96793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7771,2014.0,3.528,-0.15,96793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7772,2015.0,3.5536,0.07,96793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7773,2016.0,2.0636,-1.26,96793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7774,2017.0,2.3675,-0.21,96793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7775,2018.0,2.3392,-0.14,96793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7776,2019.0,2.153,-0.28,96793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7777,2020.0,1.992,-0.08,96793.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7778,2021.0,3.0055,1.0,96793.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7779,2022.0,2.7495,-0.25,96793.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7780,2023.0,2.4768,-0.24,96793.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7781,2010.0,27.1791,3.15,886986.0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,1
7782,2011.0,30.2119,4.52,886986.0,0,0,0,0,0,0,2,0,0,0,23,0,0,0,0,1
7783,2012.0,30.5719,1.39,886986.0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,1
7784,2013.0,32.272,1.66,886986.0,0,0,0,0,0,0,1,0,0,0,23,0,0,0,0,1
7785,2014.0,32.2938,0.63,886986.0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1
7786,2015.0,28.4719,-4.29,886986.0,0,0,0,0,0,0,0,1,0,0,62,0,0,0,0,2
7787,2016.0,30.2341,1.8,886986.0,0,0,0,0,0,0,0,1,0,0,25,0,0,0,0,1
7788,2017.0,33.8105,4.34,886986.0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,1
7789,2018.0,40.0986,5.41,886986.0,0,0,0,0,0,0,0,1,0,0,24,0,0,0,0,3
7790,2019.0,38.9261,-1.08,886986.0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,3
7791,2020.0,37.7279,-1.62,886986.0,0,0,0,0,0,0,4,1,0,0,37,0,0,0,0,3
7792,2021.0,43.0633,5.39,886986.0,0,0,0,0,0,0,4,1,0,0,35,0,0,0,0,3
7793,2022.0,49.5855,7.77,886986.0,0,0,0,0,0,0,4,1,0,0,29,0,0,0,0,3
7794,2014.0,8.1331,-1.53,96831.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1
7795,2010.0,11.9873,0.23,96869.0,0,0,0,0,0,0,2,0,0,0,33,0,0,0,0,3
7796,2011.0,13.0464,0.8,96869.0,0,0,0,0,0,0,2,0,0,0,34,0,0,0,0,3
7797,2012.0,13.3721,0.22,96869.0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
7798,2013.0,13.645,0.21,96869.0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
7799,2014.0,13.7925,0.27,96869.0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
7800,2015.0,14.0968,0.14,96869.0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
7801,2016.0,14.6985,0.03,96869.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
7802,2017.0,15.3791,-0.07,96869.0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
7803,2018.0,16.1442,0.16,96869.0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
7804,2019.0,16.4865,0.41,96869.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
7805,2020.0,16.3627,-0.03,96869.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
7806,2021.0,16.7096,0.2,96869.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
7807,2022.0,17.415,0.6,96869.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
7808,2023.0,17.4716,0.12,96869.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
7809,2010.0,20.71,0.73,1018963.0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
7810,2011.0,23.2739,2.09,1018963.0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0,0
7811,2012.0,23.0877,1.49,1018963.0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0
7812,2013.0,26.8024,-0.93,1018963.0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
7813,2014.0,23.9019,-0.02,1018963.0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0
7814,2015.0,19.0776,-3.53,1018963.0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0
7815,2016.0,12.4416,-5.97,1018963.0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0
7816,2017.0,13.8204,-0.83,1018963.0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0
7817,2018.0,15.0035,1.78,1018963.0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0
7818,2019.0,16.5769,2.05,1018963.0,0,0,0,0,0,0,4,0,0,0,28,0,0,0,0,0
7819,2020.0,4.109,-12.43,1018963.0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0
7820,2021.0,5.3877,-0.3,1018963.0,0,0,0,0,0,0,1,0,0,0,29,0,0,0,0,0
7821,2022.0,8.1537,1.03,1018963.0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,1
7822,2023.0,10.8213,3.21,1018963.0,0,0,0,0,0,0,5,1,0,0,88,0,0,0,0,7
7823,2010.0,44.59,3.12,96943.0,0,0,0,0,0,0,12,0,0,0,81,0,0,0,0,2
7824,2011.0,48.6153,2.98,96943.0,0,0,0,0,0,0,10,0,0,0,66,0,0,0,0,2
7825,2012.0,43.4187,-4.47,96943.0,0,0,0,0,0,0,12,0,0,0,75,0,0,0,0,2
7826,2013.0,46.4685,3.68,96943.0,0,0,0,0,0,0,7,0,0,0,40,0,0,0,0,1
7827,2014.0,46.1234,4.6,96943.0,0,0,0,0,0,0,5,0,0,0,39,0,0,0,0,0
7828,2015.0,48.2894,5.68,96943.0,0,0,0,0,0,0,5,0,0,0,36,0,0,0,0,0
7829,2016.0,48.4995,5.47,96943.0,0,0,0,0,0,0,6,0,0,0,43,0,0,0,0,0
7830,2017.0,53.8121,3.45,96943.0,0,0,0,0,0,0,9,0,0,0,48,0,0,0,0,1
7831,2018.0,55.1977,4.3,96943.0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0
7832,2019.0,64.2732,10.0,96943.0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
7833,2020.0,71.4751,7.22,96943.0,0,0,0,0,0,0,2,11,0,0,28,0,0,0,0,0
7834,2021.0,80.1269,10.37,96943.0,0,0,0,0,0,0,4,0,0,0,30,0,0,0,0,0
7835,2022.0,85.7106,7.74,96943.0,0,0,0,0,0,0,4,15,0,0,60,0,0,0,0,0
7836,2023.0,94.4088,7.61,96943.0,0,0,0,0,0,0,5,6,0,0,44,0,0,0,0,0
7837,2010.0,5.1351,0.41,317771.0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,1
7838,2011.0,4.5062,-0.52,317771.0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,1
7839,2012.0,2.9962,-0.47,317771.0,0,0,0,0,0,0,2,0,0,0,45,0,0,0,0,1
7840,2010.0,8.6058,1.55,731939.0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
7841,2010.0,11.3521,1.85,97134.0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0
7842,2011.0,11.7256,1.74,97134.0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0
7843,2012.0,12.7304,2.24,97134.0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0
7844,2013.0,14.2681,2.2,97134.0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
7845,2014.0,15.2403,2.78,97134.0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
7846,2015.0,14.2136,1.78,97134.0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
7847,2016.0,15.7476,2.66,97134.0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
7848,2017.0,16.582,-0.35,97134.0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
7849,2018.0,17.3474,1.86,97134.0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
7850,2019.0,19.6281,2.53,97134.0,0,0,0,2,0,0,12,0,0,0,58,0,0,0,0,0
7851,2020.0,21.8764,1.84,97134.0,0,0,0,2,0,0,15,0,0,0,87,0,0,0,0,1
7852,2021.0,23.4044,3.51,97134.0,0,0,0,1,0,0,20,0,0,0,149,1,0,0,0,3
7853,2022.0,25.4198,3.58,97134.0,0,0,0,5,1,0,32,0,0,0,147,1,0,0,0,3
7854,2023.0,30.9699,5.92,97134.0,0,0,0,4,0,0,16,0,0,0,131,0,0,0,0,3
7855,2011.0,0.0,2.62,1024725.0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
7856,2012.0,4.0665,4.58,1024725.0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0
7857,2013.0,7.1135,3.03,1024725.0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0,0
7858,2014.0,8.1197,3.72,1024725.0,0,0,0,0,0,0,2,0,0,0,22,0,0,0,0,0
7859,2015.0,7.5181,4.14,1024725.0,0,0,0,0,0,0,3,0,0,0,45,0,0,0,0,1
7860,2016.0,10.5649,6.36,1024725.0,0,0,0,0,0,0,3,0,0,0,55,0,0,0,0,2
7861,2017.0,13.5301,3.93,1024725.0,0,0,0,0,0,0,3,0,0,0,43,0,0,0,0,1
7862,2018.0,21.3413,0.93,1024725.0,0,0,0,0,0,0,4,0,0,0,48,0,0,0,0,2
7863,2019.0,17.6082,-4.12,1024725.0,0,0,0,0,0,0,7,0,0,0,51,0,0,0,0,2
7864,2020.0,-1.4614,-18.69,1024725.0,0,0,0,0,0,0,7,1,0,0,84,0,0,0,0,2
7865,2021.0,1.0351,0.43,1024725.0,0,0,0,0,0,0,5,0,0,0,76,0,0,0,0,0
7866,2010.0,6.1647,2.11,97210.0,0,0,0,5,0,0,8,0,0,0,51,1,0,0,0,1
7867,2011.0,8.1981,1.88,97210.0,0,0,0,0,0,0,1,0,0,0,59,0,0,0,0,1
7868,2012.0,9.464,1.16,97210.0,0,0,0,0,0,0,1,0,0,0,49,0,0,0,0,1
7869,2013.0,10.3535,0.86,97210.0,0,0,0,0,0,0,2,0,0,0,39,0,0,0,0,2
7870,2014.0,9.5977,0.4,97210.0,0,0,0,0,0,0,3,0,0,0,72,0,0,0,0,2
7871,2015.0,9.6532,0.98,97210.0,0,0,0,0,0,0,2,2,0,0,66,0,0,0,0,1
7872,2016.0,9.1811,-0.21,97210.0,0,0,0,0,0,0,3,1,0,0,85,0,0,0,0,2
7873,2017.0,9.9906,1.3,97210.0,0,0,0,3,0,0,14,1,0,0,87,0,0,0,0,2
7874,2018.0,8.6733,2.41,97210.0,0,0,0,3,0,0,12,1,0,0,77,0,0,0,0,2
7875,2019.0,8.8946,2.74,97210.0,0,0,0,3,0,0,13,1,0,0,88,0,0,0,0,2
7876,2020.0,13.2854,4.72,97210.0,0,0,0,3,0,0,10,1,0,0,51,0,0,0,0,1
7877,2021.0,15.7931,6.15,97210.0,0,0,0,3,1,0,20,0,0,0,67,0,0,0,0,2
7878,2022.0,15.7377,4.52,97210.0,0,0,0,4,1,0,22,0,0,0,81,0,0,0,0,3
7879,2023.0,16.5418,2.91,97210.0,0,0,0,4,0,0,12,0,0,0,73,0,0,0,0,3
7880,2011.0,26.2067,3.86,50104.0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
7881,2012.0,30.7682,5.33,50104.0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
