gvkey,datadate,fyear,cik,naics
002581,2023-12-31,2023,0000766792,333249
002593,2010-09-30,2010,0000016040,325180
002593,2011-09-30,2011,0000016040,325180
002593,2012-09-30,2012,0000016040,325180
002593,2013-09-30,2013,0000016040,325180
002593,2014-09-30,2014,0000016040,325180
002593,2015-09-30,2015,0000016040,325180
002593,2016-09-30,2016,0000016040,325180
002593,2017-09-30,2017,0000016040,325180
002593,2018-09-30,2018,0000016040,325180
002593,2019-09-30,2019,0000016040,325180
002593,2020-09-30,2020,0000016040,325180
002593,2021-09-30,2021,0000016040,325180
002593,2022-09-30,2022,0000016040,325180
002593,2023-09-30,2023,0000016040,325180
002596,2010-06-30,2010,0000016058,541512
002596,2011-06-30,2011,0000016058,541512
002596,2012-06-30,2012,0000016058,541512
002596,2013-06-30,2013,0000016058,541512
002596,2014-06-30,2014,0000016058,541512
002596,2015-06-30,2015,0000016058,541512
002596,2016-06-30,2016,0000016058,541512
002596,2017-06-30,2017,0000016058,541512
002596,2018-06-30,2018,0000016058,541512
002596,2019-06-30,2019,0000016058,541512
002596,2020-06-30,2020,0000016058,541512
002596,2021-06-30,2021,0000016058,541512
002596,2022-06-30,2022,0000016058,541512
002596,2023-06-30,2023,0000016058,541512
002615,2011-02-28,2010,0000730255,334220
002615,2012-02-29,2011,0000730255,334220
002615,2013-02-28,2012,0000730255,334220
002615,2014-02-28,2013,0000730255,334220
002615,2015-02-28,2014,0000730255,334220
002615,2016-02-29,2015,0000730255,334220
002615,2017-02-28,2016,0000730255,334220
002615,2018-02-28,2017,0000730255,334220
002615,2019-02-28,2018,0000730255,334220
002615,2020-02-29,2019,0000730255,334220
002615,2021-02-28,2020,0000730255,334220
002615,2022-02-28,2021,0000730255,334220
002615,2023-02-28,2022,0000730255,334220
002628,2010-12-31,2010,0001035201,221310
002628,2011-12-31,2011,0001035201,221310
002628,2012-12-31,2012,0001035201,221310
002628,2013-12-31,2013,0001035201,221310
002628,2014-12-31,2014,0001035201,221310
002628,2015-12-31,2015,0001035201,221310
002628,2016-12-31,2016,0001035201,221310
002628,2017-12-31,2017,0001035201,221310
002628,2018-12-31,2018,0001035201,221310
002628,2019-12-31,2019,0001035201,221310
002628,2020-12-31,2020,0001035201,221310
002628,2021-12-31,2021,0001035201,221310
002628,2022-12-31,2022,0001035201,221310
002628,2023-12-31,2023,0001035201,221310
002787,2010-06-30,2010,0000017843,331110
002787,2011-06-30,2011,0000017843,331110
002787,2012-06-30,2012,0000017843,331110
002787,2013-06-30,2013,0000017843,331110
002787,2014-06-30,2014,0000017843,331110
002787,2015-06-30,2015,0000017843,331110
002787,2016-06-30,2016,0000017843,331110
002787,2017-06-30,2017,0000017843,331110
002787,2018-06-30,2018,0000017843,331110
002787,2019-06-30,2019,0000017843,331110
002787,2020-06-30,2020,0000017843,331110
002787,2021-06-30,2021,0000017843,331110
002787,2022-06-30,2022,0000017843,331110
002787,2023-06-30,2023,0000017843,331110
002807,2011-04-30,2010,0000726958,447110
002807,2012-04-30,2011,0000726958,447110
002807,2013-04-30,2012,0000726958,447110
002807,2014-04-30,2013,0000726958,447110
002807,2015-04-30,2014,0000726958,447110
002807,2016-04-30,2015,0000726958,447110
002807,2017-04-30,2016,0000726958,447110
002807,2018-04-30,2017,0000726958,447110
002807,2019-04-30,2018,0000726958,447110
002807,2020-04-30,2019,0000726958,447110
002807,2021-04-30,2020,0000726958,447110
002807,2022-04-30,2021,0000726958,447110
002807,2023-04-30,2022,0000726958,447110
002818,2011-01-31,2010,0000018255,458110
002818,2012-01-31,2011,0000018255,458110
002818,2013-01-31,2012,0000018255,458110
002818,2014-01-31,2013,0000018255,458110
002818,2015-01-31,2014,0000018255,458110
002818,2016-01-31,2015,0000018255,458110
002818,2017-01-31,2016,0000018255,458110
002818,2018-01-31,2017,0000018255,458110
002818,2019-01-31,2018,0000018255,458110
002818,2020-01-31,2019,0000018255,458110
002818,2021-01-31,2020,0000018255,458110
002818,2022-01-31,2021,0000018255,458110
002818,2023-01-31,2022,0000018255,458110
002818,2024-01-31,2023,0000018255,458110
002820,2011-03-31,2010,0000278166,321992
002820,2012-03-31,2011,0000278166,321992
002820,2013-03-31,2012,0000278166,321992
002820,2014-03-31,2013,0000278166,321992
002820,2015-03-31,2014,0000278166,321992
002820,2016-03-31,2015,0000278166,321992
002820,2017-03-31,2016,0000278166,321992
002820,2018-03-31,2017,0000278166,321992
002820,2019-03-31,2018,0000278166,321992
002820,2020-03-31,2019,0000278166,321992
002820,2021-03-31,2020,0000278166,321992
002820,2022-03-31,2021,0000278166,321992
002820,2023-03-31,2022,0000278166,321992
002820,2024-03-31,2023,0000278166,321992
002829,2010-10-31,2010,0000740664,334417
002829,2011-10-31,2011,0000740664,334417
002829,2012-10-31,2012,0000740664,334417
002829,2013-10-31,2013,0000740664,334417
002829,2014-10-31,2014,0000740664,334417
002829,2015-10-31,2015,0000740664,334417
002829,2016-10-31,2016,0000740664,334417
002829,2017-10-31,2017,0000740664,334417
002829,2018-10-31,2018,0000740664,334417
002829,2019-10-31,2019,0000740664,334417
002829,2020-10-31,2020,0000740664,334417
002829,2021-10-31,2021,0000740664,334417
002829,2022-10-31,2022,0000740664,334417
002829,2023-10-31,2023,0000740664,334417
002960,2010-12-31,2010,0000019584,621610
002960,2011-12-31,2011,0000019584,621610
002960,2012-12-31,2012,0000019584,621610
002960,2013-12-31,2013,0000019584,621610
002960,2014-12-31,2014,0000019584,621610
002960,2015-12-31,2015,0000019584,621610
002960,2016-12-31,2016,0000019584,621610
002960,2017-12-31,2017,0000019584,621610
002960,2018-12-31,2018,0000019584,621610
002960,2019-12-31,2019,0000019584,621610
002960,2020-12-31,2020,0000019584,621610
002960,2021-12-31,2021,0000019584,621610
002960,2022-12-31,2022,0000019584,621610
002960,2023-12-31,2023,0000019584,621610
002986,2010-12-31,2010,0000019745,221210
002986,2011-12-31,2011,0000019745,221210
002986,2012-12-31,2012,0000019745,221210
002986,2013-12-31,2013,0000019745,221210
002986,2014-12-31,2014,0000019745,221210
002986,2015-12-31,2015,0000019745,221210
002986,2016-12-31,2016,0000019745,221210
002986,2017-12-31,2017,0000019745,221210
002986,2018-12-31,2018,0000019745,221210
002986,2019-12-31,2019,0000019745,221210
002986,2020-12-31,2020,0000019745,221210
002986,2021-12-31,2021,0000019745,221210
002986,2022-12-31,2022,0000019745,221210
002986,2023-12-31,2023,0000019745,221210
002990,2010-12-31,2010,0000749647,325414
002990,2011-12-31,2011,0000749647,325414
002990,2012-12-31,2012,0000749647,325414
002990,2013-12-31,2013,0000749647,325414
002990,2014-12-31,2014,0000749647,325414
002990,2015-12-31,2015,0000749647,325414
002990,2016-12-31,2016,0000749647,325414
002990,2017-12-31,2017,0000749647,325414
002990,2018-12-31,2018,0000749647,325414
002990,2019-12-31,2019,0000749647,325414
002990,2020-12-31,2020,0000749647,325414
002990,2021-12-31,2021,0000749647,325414
002990,2022-12-31,2022,0000749647,325414
002990,2023-12-31,2023,0000749647,325414
002999,2010-12-31,2010,0000019871,332722
002999,2011-12-31,2011,0000019871,332722
002999,2012-12-31,2012,0000019871,332722
002999,2013-12-31,2013,0000019871,332722
002999,2014-12-31,2014,0000019871,332722
002999,2015-12-31,2015,0000019871,332722
002999,2016-12-31,2016,0000019871,332722
002999,2017-12-31,2017,0000019871,332722
002999,2018-12-31,2018,0000019871,332722
002999,2019-12-31,2019,0000019871,332722
002999,2020-12-31,2020,0000019871,332722
002999,2021-12-31,2021,0000019871,332722
002999,2022-12-31,2022,0000019871,332722
002999,2023-12-31,2023,0000019871,332722
003007,2010-06-30,2010,0000703351,722511
003007,2011-06-30,2011,0000703351,722511
003007,2012-06-30,2012,0000703351,722511
003007,2013-06-30,2013,0000703351,722511
003007,2014-06-30,2014,0000703351,722511
003007,2015-06-30,2015,0000703351,722511
003007,2016-06-30,2016,0000703351,722511
003007,2017-06-30,2017,0000703351,722511
003007,2018-06-30,2018,0000703351,722511
003007,2019-06-30,2019,0000703351,722511
003007,2020-06-30,2020,0000703351,722511
003007,2021-06-30,2021,0000703351,722511
003007,2022-06-30,2022,0000703351,722511
003007,2023-06-30,2023,0000703351,722511
003028,2010-12-31,2010,0000020212,713210
003028,2011-12-31,2011,0000020212,713210
003028,2012-12-31,2012,0000020212,713210
003028,2013-12-31,2013,0000020212,713210
003028,2014-12-31,2014,0000020212,713210
003028,2015-12-31,2015,0000020212,713210
003028,2016-12-31,2016,0000020212,713210
003028,2017-12-31,2017,0000020212,713210
003028,2018-12-31,2018,0000020212,713210
003028,2019-12-31,2019,0000020212,713210
003028,2020-12-31,2020,0000020212,713210
003028,2021-12-31,2021,0000020212,713210
003028,2022-12-31,2022,0000020212,713210
003028,2023-12-31,2023,0000020212,713210
003138,2010-12-31,2010,0000317540,312111
003138,2011-12-31,2011,0000317540,312111
003138,2012-12-31,2012,0000317540,312111
003138,2013-12-31,2013,0000317540,312111
003138,2014-12-31,2014,0000317540,312111
003138,2015-12-31,2015,0000317540,312111
003138,2016-12-31,2016,0000317540,312111
003138,2017-12-31,2017,0000317540,312111
003138,2018-12-31,2018,0000317540,312111
003138,2019-12-31,2019,0000317540,312111
003138,2020-12-31,2020,0000317540,312111
003138,2021-12-31,2021,0000317540,312111
003138,2022-12-31,2022,0000317540,312111
003138,2023-12-31,2023,0000317540,312111
003153,2010-12-31,2010,0000215466,21222
003153,2011-12-31,2011,0000215466,21222
003153,2012-12-31,2012,0000215466,21222
003153,2013-12-31,2013,0000215466,21222
003153,2014-12-31,2014,0000215466,21222
003153,2015-12-31,2015,0000215466,21222
003153,2016-12-31,2016,0000215466,21222
003153,2017-12-31,2017,0000215466,21222
003153,2018-12-31,2018,0000215466,21222
003153,2019-12-31,2019,0000215466,21222
003153,2020-12-31,2020,0000215466,21222
003153,2021-12-31,2021,0000215466,21222
003153,2022-12-31,2022,0000215466,21222
003153,2023-12-31,2023,0000215466,21222
003158,2010-12-31,2010,0000021535,334515
003158,2011-12-31,2011,0000021535,334515
003158,2012-12-31,2012,0000021535,334515
003158,2013-12-31,2013,0000021535,334515
003158,2014-12-31,2014,0000021535,334515
003158,2015-12-31,2015,0000021535,334515
003158,2016-12-31,2016,0000021535,334515
003158,2017-12-31,2017,0000021535,334515
003158,2018-12-31,2018,0000021535,334515
003158,2019-12-31,2019,0000021535,334515
003158,2020-12-31,2020,0000021535,334515
003158,2021-12-31,2021,0000021535,334515
003158,2022-12-31,2022,0000021535,334515
003158,2023-12-31,2023,0000021535,334515
003246,2010-08-31,2010,0000022444,331110
003246,2011-08-31,2011,0000022444,331110
003246,2012-08-31,2012,0000022444,331110
003246,2013-08-31,2013,0000022444,331110
003246,2014-08-31,2014,0000022444,331110
003246,2015-08-31,2015,0000022444,331110
003246,2016-08-31,2016,0000022444,331110
003246,2017-08-31,2017,0000022444,331110
003246,2018-08-31,2018,0000022444,331110
003246,2019-08-31,2019,0000022444,331110
003246,2020-08-31,2020,0000022444,331110
003246,2021-08-31,2021,0000022444,331110
003246,2022-08-31,2022,0000022444,331110
003246,2023-08-31,2023,0000022444,331110
003278,2010-12-31,2010,0000723612,532111
003278,2011-12-31,2011,0000723612,532111
003278,2012-12-31,2012,0000723612,532111
003278,2013-12-31,2013,0000723612,532111
003278,2014-12-31,2014,0000723612,532111
003278,2015-12-31,2015,0000723612,532111
003278,2016-12-31,2016,0000723612,532111
003278,2017-12-31,2017,0000723612,532111
003278,2018-12-31,2018,0000723612,532111
003278,2019-12-31,2019,0000723612,532111
003278,2020-12-31,2020,0000723612,532111
003278,2021-12-31,2021,0000723612,532111
003278,2022-12-31,2022,0000723612,532111
003278,2023-12-31,2023,0000723612,532111
003358,2010-07-31,2010,0000023197,334220
003358,2011-07-31,2011,0000023197,334220
003358,2012-07-31,2012,0000023197,334220
003358,2013-07-31,2013,0000023197,334220
003358,2014-07-31,2014,0000023197,334220
003358,2015-07-31,2015,0000023197,334220
003358,2016-07-31,2016,0000023197,334220
003358,2017-07-31,2017,0000023197,334220
003358,2018-07-31,2018,0000023197,334220
003358,2019-07-31,2019,0000023197,334220
003358,2020-07-31,2020,0000023197,334220
003358,2021-07-31,2021,0000023197,334220
003358,2022-07-31,2022,0000023197,334220
003358,2023-07-31,2023,0000023197,334220
003369,2010-06-30,2010,0000718332,533110
003369,2011-06-30,2011,0000718332,533110
003369,2012-06-30,2012,0000718332,533110
003369,2013-06-30,2013,0000718332,533110
003369,2014-06-30,2014,0000718332,533110
003369,2015-06-30,2015,0000718332,533110
003369,2016-06-30,2016,0000718332,533110
003369,2017-06-30,2017,0000718332,533110
003369,2018-06-30,2018,0000718332,533110
003369,2019-06-30,2019,0000718332,533110
003369,2020-06-30,2020,0000718332,533110
003369,2021-06-30,2021,0000718332,533110
003369,2022-06-30,2022,0000718332,533110
003369,2023-06-30,2023,0000718332,533110
003504,2010-10-31,2010,0000711404,339115
003504,2011-10-31,2011,0000711404,339115
003504,2012-10-31,2012,0000711404,339115
003504,2013-10-31,2013,0000711404,339115
003504,2014-10-31,2014,0000711404,339115
003504,2015-10-31,2015,0000711404,339115
003504,2016-10-31,2016,0000711404,339115
003504,2017-10-31,2017,0000711404,339115
003504,2018-10-31,2018,0000711404,339115
003504,2019-10-31,2019,0000711404,339115
003504,2020-10-31,2020,0000711404,339115
003504,2021-10-31,2021,0000711404,339115
003504,2022-10-31,2022,0000711404,339115
003504,2023-10-31,2023,0000711404,339115
003570,2010-07-31,2010,0001067294,722511
003570,2011-07-31,2011,0001067294,722511
003570,2012-07-31,2012,0001067294,722511
003570,2013-07-31,2013,0001067294,722511
003570,2014-07-31,2014,0001067294,722511
003570,2015-07-31,2015,0001067294,722511
003570,2016-07-31,2016,0001067294,722511
003570,2017-07-31,2017,0001067294,722511
003570,2018-07-31,2018,0001067294,722511
003570,2019-07-31,2019,0001067294,722511
003570,2020-07-31,2020,0001067294,722511
003570,2021-07-31,2021,0001067294,722511
003570,2022-07-31,2022,0001067294,722511
003570,2023-07-31,2023,0001067294,722511
003580,2010-12-31,2010,0001944013,332912
003580,2011-12-31,2011,0001944013,332912
003580,2012-12-31,2012,0001944013,332912
003580,2013-12-31,2013,0001944013,332912
003580,2014-12-31,2014,0001944013,332912
003580,2015-12-31,2015,0001944013,332912
003580,2016-12-31,2016,0001944013,332912
003580,2017-12-31,2017,0001944013,332912
003580,2018-12-31,2018,0001944013,332912
003580,2019-12-31,2019,0001944013,332912
003580,2020-12-31,2020,0001944013,332912
003580,2021-12-31,2021,0001944013,332912
003580,2022-12-31,2022,0001944013,332912
003580,2023-12-31,2023,0001944013,332912
003581,2010-12-31,2010,0000025475,524291
003581,2011-12-31,2011,0000025475,524291
003581,2012-12-31,2012,0000025475,524291
003581,2013-12-31,2013,0000025475,524291
003581,2014-12-31,2014,0000025475,524291
003581,2015-12-31,2015,0000025475,524291
003581,2016-12-31,2016,0000025475,524291
003581,2017-12-31,2017,0000025475,524291
003581,2018-12-31,2018,0000025475,524291
003581,2019-12-31,2019,0000025475,524291
003581,2020-12-31,2020,0000025475,524291
003581,2021-12-31,2021,0000025475,524291
003581,2022-12-31,2022,0000025475,524291
003581,2023-12-31,2023,0000025475,524291
003622,2011-03-31,2010,0000025895,313210
003622,2012-03-31,2011,0000025895,313210
003622,2013-03-31,2012,0000025895,313210
003622,2014-03-31,2013,0000025895,313210
003622,2015-03-31,2014,0000025895,313210
003622,2016-03-31,2015,0000025895,313210
003622,2017-03-31,2016,0000025895,313210
003622,2018-03-31,2017,0000025895,313210
003622,2019-03-31,2018,0000025895,313210
003622,2020-03-31,2019,0000025895,313210
003622,2021-03-31,2020,0000025895,313210
003622,2022-03-31,2021,0000025895,313210
003622,2023-03-31,2022,0000025895,313210
003647,2011-04-30,2010,0000723603,313210
003647,2012-04-30,2011,0000723603,313210
003647,2013-04-30,2012,0000723603,313210
003647,2014-04-30,2013,0000723603,313210
003647,2015-04-30,2014,0000723603,313210
003647,2016-04-30,2015,0000723603,313210
003647,2017-04-30,2016,0000723603,313210
003647,2018-04-30,2017,0000723603,313210
003647,2019-04-30,2018,0000723603,313210
003647,2020-04-30,2019,0000723603,313210
003647,2021-04-30,2020,0000723603,313210
003647,2022-04-30,2021,0000723603,313210
003647,2023-04-30,2022,0000723603,313210
003662,2010-12-31,2010,0000026324,332912
003662,2011-12-31,2011,0000026324,332912
003662,2012-12-31,2012,0000026324,332912
003662,2013-12-31,2013,0000026324,332912
003662,2014-12-31,2014,0000026324,332912
003662,2015-12-31,2015,0000026324,332912
003662,2016-12-31,2016,0000026324,332912
003662,2017-12-31,2017,0000026324,332912
003662,2018-12-31,2018,0000026324,332912
003662,2019-12-31,2019,0000026324,332912
003662,2020-12-31,2020,0000026324,332912
003662,2021-12-31,2021,0000026324,332912
003662,2022-12-31,2022,0000026324,332912
003662,2023-12-31,2023,0000026324,332912
003691,2010-12-31,2010,0000109657,325412
003691,2011-12-31,2011,0000109657,325412
003691,2012-12-31,2012,0000109657,325412
003691,2013-12-31,2013,0000109657,325412
003691,2014-12-31,2014,0000109657,325412
003691,2015-12-31,2015,0000109657,325412
003691,2016-12-31,2016,0000109657,325412
003691,2017-12-31,2017,0000109657,325412
003691,2018-12-31,2018,0000109657,325412
003691,2019-12-31,2019,0000109657,325412
003691,2020-12-31,2020,0000109657,325412
003691,2021-12-31,2021,0000109657,325412
003691,2022-12-31,2022,0000109657,325412
003691,2023-12-31,2023,0000109657,325412
003734,2010-12-31,2010,0000026780,336390
003734,2011-12-31,2011,0000026780,336390
003734,2012-12-31,2012,0000026780,336390
003734,2013-12-31,2013,0000026780,336390
003734,2014-12-31,2014,0000026780,336390
003734,2015-12-31,2015,0000026780,336390
003734,2016-12-31,2016,0000026780,336390
003734,2017-12-31,2017,0000026780,336390
003734,2018-12-31,2018,0000026780,336390
003734,2019-12-31,2019,0000026780,336390
003734,2020-12-31,2020,0000026780,336390
003734,2021-12-31,2021,0000026780,336390
003734,2022-12-31,2022,0000026780,336390
003734,2023-12-31,2023,0000026780,336390
003761,2010-12-31,2010,0000351998,334515
003761,2011-12-31,2011,0000351998,334515
003761,2012-12-31,2012,0000351998,334515
